subpanel,model,encoding,gamma,coupling_strength,primary_quantity,primary_mean,primary_sd,secondary_quantity,secondary_mean,secondary_sd,rho_sweep,rho_fixed,rho_fixed_ci_low,rho_fixed_ci_high
b,DV-QRC,Local,10,0.046415888336127774,NRMSE_one_step,0.045416184668727093,0.0014267743505843923,negativity,0.001931642480263156,0.00026902106503998965,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,0.10000000000000001,NRMSE_one_step,0.045234908936939718,0.0016255039335870008,negativity,0.0061033700980202979,0.00066377760037995349,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,0.21544346900318823,NRMSE_one_step,0.045769764354014163,0.0028993225370179316,negativity,0.015655711975618908,0.0014687883814245896,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,0.46415888336127725,NRMSE_one_step,0.046325443378268397,0.0061767980592399166,negativity,0.03619250239325271,0.0031326716418040809,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,1,NRMSE_one_step,0.04526016540113463,0.0086948775473074929,negativity,0.077879663639258481,0.0063826197953810674,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,2.154434690031882,NRMSE_one_step,0.044633966588288047,0.010022959930474244,negativity,0.15066015034948069,0.010937103508730298,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,4.6415888336127722,NRMSE_one_step,0.044743538198081773,0.01117363978745366,negativity,0.22045641660966891,0.010986485895933373,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Local,10,10,NRMSE_one_step,0.04835931004069359,0.0097894230023891915,negativity,0.17352043012728613,0.017055914892166152,0.86315789473684201,-0.25534476044277793,-0.41869343143410875,-0.075990730143988994
b,DV-QRC,Clustered,5,1.0000000000000001e-05,NRMSE_one_step,0.069552493230815887,0.0058505701329303892,negativity,9.5134179690768204e-08,1.884921516208863e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,2.1544346900318823e-05,NRMSE_one_step,0.069583473153755321,0.0058138162062794044,negativity,9.5112608398647223e-08,1.9656187119443167e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,4.6415888336127818e-05,NRMSE_one_step,0.069650929230641534,0.0057375976051610615,negativity,9.5418739423814638e-08,1.9232768086325187e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.0001,NRMSE_one_step,0.069799028187352494,0.0055915922843309688,negativity,9.4933447043380462e-08,1.9060823924927898e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.00021544346900318823,NRMSE_one_step,0.070058721081610931,0.0053492169862612848,negativity,9.5820414401233896e-08,2.0322207558681956e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.00046415888336127773,NRMSE_one_step,0.070007263513222937,0.0056031443245241801,negativity,9.8119084506285973e-08,2.3179519947799741e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.001,NRMSE_one_step,0.06910039832366377,0.0077930081967189403,negativity,1.1443144570385267e-07,5.608001381087997e-08,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.0021544346900318821,NRMSE_one_step,0.065075544581876699,0.012773202513264149,negativity,2.3261175326478739e-07,2.849866097248648e-07,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.0046415888336127772,NRMSE_one_step,0.060765676407520806,0.014355921704240208,negativity,1.119741601965191e-06,1.7230422923128331e-06,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.01,NRMSE_one_step,0.054782537754463567,0.013423744835653905,negativity,7.9691213679687039e-06,1.0096784773868219e-05,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.021544346900318822,NRMSE_one_step,0.047544583042035869,0.012290829803938284,negativity,5.7058271265326345e-05,5.6550261148312839e-05,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.046415888336127774,NRMSE_one_step,0.042592057642433193,0.011209141039942857,negativity,0.00038987671126125469,0.00026946134760019133,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.10000000000000001,NRMSE_one_step,0.040473347642984055,0.011484802474714213,negativity,0.0027105598406771047,0.00085611402757111569,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.21544346900318823,NRMSE_one_step,0.040190751353578892,0.0099550292447864799,negativity,0.012730198717156943,0.0020312513348514738,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,0.46415888336127725,NRMSE_one_step,0.04125400659716786,0.0071910046992558468,negativity,0.03805569520828414,0.0048546087798689496,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,1,NRMSE_one_step,0.043934403594701701,0.0080538087944100716,negativity,0.088128751304703906,0.010355572708000121,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,2.154434690031882,NRMSE_one_step,0.046918199293654421,0.0063351435392273395,negativity,0.15664517026895891,0.015602331741731694,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,4.6415888336127722,NRMSE_one_step,0.049396082925081443,0.0085619940006553524,negativity,0.16017123322768964,0.017608018518129154,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Clustered,5,10,NRMSE_one_step,0.048027905657371951,0.0086728957040171778,negativity,0.070835255360573002,0.011655273931659464,0.80000000000000004,0.13221046265869066,-0.051948798320324015,0.30767344746344089
b,DV-QRC,Global,3,1.0000000000000001e-05,NRMSE_one_step,0.044743798424322773,0.01012531153183285,negativity,6.8780040333728765e-09,5.1877774051775865e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,2.1544346900318823e-05,NRMSE_one_step,0.044744034741021579,0.010125168734589013,negativity,6.8419355606257681e-09,5.0431004665523645e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,4.6415888336127818e-05,NRMSE_one_step,0.044744467237211032,0.010124978979456481,negativity,6.9950026743555886e-09,5.1666580156916677e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.0001,NRMSE_one_step,0.044745286904575368,0.010124590694264459,negativity,7.0189473671959191e-09,5.2858573931470173e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.00021544346900318823,NRMSE_one_step,0.044747169888723043,0.010123584351294254,negativity,6.9403217612116693e-09,5.1847529401699821e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.00046415888336127773,NRMSE_one_step,0.044751228516159237,0.010121674157326167,negativity,6.8511428900264473e-09,5.1475907202823564e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.001,NRMSE_one_step,0.044759801893549403,0.010117899950989846,negativity,7.2647033824600129e-09,5.6415492997575356e-09,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.0021544346900318821,NRMSE_one_step,0.044777573892401286,0.010111259424737298,negativity,2.5521774347959708e-08,8.1944623382929969e-08,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.0046415888336127772,NRMSE_one_step,0.044811824940464103,0.010105567526794859,negativity,2.9904936139551614e-07,1.2269603284595439e-06,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.01,NRMSE_one_step,0.044865646122594194,0.010131630347619944,negativity,2.5811204984007988e-06,8.5256256387928197e-06,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.021544346900318822,NRMSE_one_step,0.044984079883598795,0.010217636943261856,negativity,1.8603636534174892e-05,3.851174589536076e-05,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.046415888336127774,NRMSE_one_step,0.045410474890083222,0.010382261955609991,negativity,0.00012579463469359134,0.00014324161071956924,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.10000000000000001,NRMSE_one_step,0.045671663198621468,0.011657523541798541,negativity,0.0008306966169539633,0.00047763842352998746,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.21544346900318823,NRMSE_one_step,0.047085084860721584,0.013692123363302344,negativity,0.0056115000378955124,0.0018104629345611176,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,0.46415888336127725,NRMSE_one_step,0.046687405071556373,0.014623062142608492,negativity,0.024813249821834076,0.0067289666940635699,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,1,NRMSE_one_step,0.047265124381275968,0.013311063014288438,negativity,0.068205180721618824,0.017817409558739644,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,2.154434690031882,NRMSE_one_step,0.045379357051643532,0.010811838663731463,negativity,0.12293369661678792,0.025900524418043608,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,4.6415888336127722,NRMSE_one_step,0.046385323509184465,0.0094073240042660579,negativity,0.10454551933945247,0.020947627982467881,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,DV-QRC,Global,3,10,NRMSE_one_step,0.046693841438741425,0.010287528298793201,negativity,0.027303074777107805,0.008936311379640384,-0.9017543859649122,0.0034060668496856813,-0.1939132171645532,0.20046047408588916
b,CV-QRC,Local,7,1.0000000000000001e-05,NRMSE_one_step,0.17114364076077651,4.2241627389560701e-06,squeezing,0.50006654413974638,5.6972078038672509e-07,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,2.1544346900318823e-05,NRMSE_one_step,0.17114073058942331,2.4952383168373862e-05,squeezing,0.50006491735122771,1.2275858591286973e-06,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,4.6415888336127818e-05,NRMSE_one_step,0.17115086420003167,3.5605483604349433e-05,squeezing,0.50006141664188997,2.645433350170402e-06,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.0001,NRMSE_one_step,0.17114265980404983,6.6634070238510864e-07,squeezing,0.50005390610717737,5.7041450226221586e-06,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.00021544346900318823,NRMSE_one_step,0.16232168821975307,0.0014626542559181069,squeezing,0.50003784604483625,1.2297094745387794e-05,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.00046415888336127773,NRMSE_one_step,0.13220328112683852,0.020635833091067333,squeezing,0.50000391145642109,2.6581917345797684e-05,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.001,NRMSE_one_step,0.088731523262400372,0.012498043226605547,squeezing,0.49993327935989829,5.7589821785044955e-05,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.0021544346900318821,NRMSE_one_step,0.063908467525264134,0.012624274189765302,squeezing,0.49979273670856567,0.00012599644298709155,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.0046415888336127772,NRMSE_one_step,0.054796210902245054,0.0085492966156270681,squeezing,0.49954278832820292,0.00028129547967765397,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.01,NRMSE_one_step,0.053427129352829283,0.0079334850304594411,squeezing,0.49923441888033893,0.00064808688316326092,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.021544346900318822,NRMSE_one_step,0.053088637631140245,0.0080213149396377512,squeezing,0.49958480552373069,0.0016347751053497343,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.046415888336127774,NRMSE_one_step,0.046339668419975395,0.0079360279978780077,squeezing,0.50506533665130382,0.004886131084106249,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.10000000000000001,NRMSE_one_step,0.041907585261704058,0.0048850816279958388,squeezing,0.53824143789112433,0.015917868919753591,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.21544346900318823,NRMSE_one_step,0.040720258997478456,0.0044016490184001535,squeezing,0.68638629851976041,0.047446927771752613,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,0.46415888336127725,NRMSE_one_step,0.040235421075990208,0.0049169581963033641,squeezing,1.0430973037792688,0.085130254924101548,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,1,NRMSE_one_step,0.039142893118577,0.0052346229859439883,squeezing,1.6225013015868199,0.11633938627601866,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,2.154434690031882,NRMSE_one_step,0.035416472693229215,0.0047091612002507152,squeezing,2.2599090652386007,0.10034201260328292,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,4.6415888336127722,NRMSE_one_step,0.040997906854935089,0.0071922145073787342,squeezing,2.6831866877881114,0.05312855832194345,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Local,7,10,NRMSE_one_step,0.043336175291647863,0.0085700416128239691,squeezing,2.8762999768027209,0.021871149641121086,0.57368421052631569,0.13770999203501158,0.026303097202315714,0.24573811082749999
b,CV-QRC,Clustered,18,1.0000000000000001e-05,NRMSE_one_step,0.06386694416215731,0.010228230404294039,squeezing,0.15690603137824244,0.023532184008784204,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,2.1544346900318823e-05,NRMSE_one_step,0.057926995778612857,0.010055880063090288,squeezing,0.15690560529442188,0.023532281068446133,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,4.6415888336127818e-05,NRMSE_one_step,0.052422762615399555,0.0095738284272791508,squeezing,0.15690469205790611,0.023532488892666962,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.0001,NRMSE_one_step,0.048995598494033912,0.01043437657760727,squeezing,0.15690274304572432,0.023532931492931435,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.00021544346900318823,NRMSE_one_step,0.042937474986634548,0.011509207245236146,squeezing,0.1568986388282472,0.023533869390453776,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.00046415888336127773,NRMSE_one_step,0.036397107304934756,0.0059023511280864452,squeezing,0.15689016516863977,0.023535813300813061,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.001,NRMSE_one_step,0.034691429340658345,0.0062973161730486395,squeezing,0.1568736914899915,0.023539759845514707,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.0021544346900318821,NRMSE_one_step,0.032486587193724381,0.0065755381174290905,squeezing,0.15684594696184329,0.023547119168048275,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.0046415888336127772,NRMSE_one_step,0.029999706089143673,0.0045199530869204762,squeezing,0.15682008105842921,0.023558583444993033,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.01,NRMSE_one_step,0.028928460689933953,0.0038316357988110814,squeezing,0.1569117047499623,0.023570864598639534,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.021544346900318822,NRMSE_one_step,0.027661765805605514,0.0025197282989413462,squeezing,0.15776323623843644,0.023554437182645015,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.046415888336127774,NRMSE_one_step,0.026628160023947696,0.0021154846822066158,squeezing,0.16251639310408161,0.023430552968284477,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.10000000000000001,NRMSE_one_step,0.025747680438716926,0.0011506849747339098,squeezing,0.18407231205303037,0.023772130144681717,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.21544346900318823,NRMSE_one_step,0.025661275688714579,0.0013115473914265745,squeezing,0.26312958419192833,0.03102787082504711,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,0.46415888336127725,NRMSE_one_step,0.025599639135913323,0.001415037211482083,squeezing,0.46119047507932692,0.051447946374075321,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,1,NRMSE_one_step,0.025546208430682359,0.0016116421877169977,squeezing,0.85993133905705021,0.089666955189564093,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,2.154434690031882,NRMSE_one_step,0.025125013159631192,0.00117552190522469,squeezing,1.516254958290093,0.12946981399757923,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,4.6415888336127722,NRMSE_one_step,0.025065265978213215,0.0016173863564758612,squeezing,2.2547780474583869,0.11524271689204678,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Clustered,18,10,NRMSE_one_step,0.024933723991744462,0.0018278951190301453,squeezing,2.7292132193187326,0.05610659145096155,0.78947368421052633,0.057378537072730426,-0.054784840546369284,0.1681118976562733
b,CV-QRC,Global,13,1.0000000000000001e-05,NRMSE_one_step,0.037226293790851399,0.013273051375641162,squeezing,0.23231782024495368,0.022154213377370918,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,2.1544346900318823e-05,NRMSE_one_step,0.032011212228266847,0.01030093986446531,squeezing,0.23232100022268409,0.022155463394082711,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,4.6415888336127818e-05,NRMSE_one_step,0.027774448274097596,0.0084621513768117895,squeezing,0.2323278633364782,0.022158157972558282,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.0001,NRMSE_one_step,0.026169068705491339,0.0086862696251929772,squeezing,0.23234268775247308,0.022163960712025327,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.00021544346900318823,NRMSE_one_step,0.024556898049539665,0.008532518132127638,squeezing,0.23237481587843084,0.022176458047680814,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.00046415888336127773,NRMSE_one_step,0.023643951720573535,0.0076143275675421762,squeezing,0.23244496803350959,0.022203389831162768,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.001,NRMSE_one_step,0.022046380593469035,0.0059755854856376597,squeezing,0.23260041436974116,0.022261239048690925,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.0021544346900318821,NRMSE_one_step,0.02182988154749313,0.0056238332844840404,squeezing,0.23295357479531739,0.022385046555884979,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.0046415888336127772,NRMSE_one_step,0.021378729225877476,0.0049645899604895899,squeezing,0.2337933364115666,0.022648882923172523,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.01,NRMSE_one_step,0.021338868727277159,0.0049002079138508563,squeezing,0.23593651202368035,0.023185059651795126,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.021544346900318822,NRMSE_one_step,0.021156926534382156,0.0047209097207534662,squeezing,0.24187472666294491,0.024209373854793659,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.046415888336127774,NRMSE_one_step,0.021209314709066524,0.0047134021126633615,squeezing,0.25835224582682137,0.025801455650326831,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.10000000000000001,NRMSE_one_step,0.021581214555857202,0.0051008100454359787,squeezing,0.30169605191909865,0.026759063337343812,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.21544346900318823,NRMSE_one_step,0.022183460081547389,0.0059155744288336854,squeezing,0.40764185768520955,0.031577242731553108,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,0.46415888336127725,NRMSE_one_step,0.022671778852411846,0.0061715494146517818,squeezing,0.64704679333371273,0.052769980504860703,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,1,NRMSE_one_step,0.022963428023698249,0.0061805598127780649,squeezing,1.1180303963645275,0.095864775699334007,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,2.154434690031882,NRMSE_one_step,0.022751107267819058,0.0068800895423173272,squeezing,1.8178844319090399,0.12457599183232104,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,4.6415888336127722,NRMSE_one_step,0.021853824238067639,0.0054952606620288719,squeezing,2.464528808920762,0.089981582375850661,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
b,CV-QRC,Global,13,10,NRMSE_one_step,0.022284174838767136,0.0062652935333975821,squeezing,2.8087032242415768,0.038454712625235636,0.49473684210526314,0.47743123241960711,0.38623766193562947,0.55938193019291171
