model,encoding,gamma,encoding_strength,coupling_strength,NRMSE
CV-QRC,Clustered,18,0.01,0.021544346900318822,0.14092732005431968
CV-QRC,Clustered,18,0.01,0.046415888336127774,0.12800875538447398
CV-QRC,Clustered,18,0.01,0.10000000000000001,0.11464613907454457
CV-QRC,Clustered,18,0.01,0.21544346900318823,0.099256748906627529
CV-QRC,Clustered,18,0.01,0.46415888336127725,0.082436046949984951
CV-QRC,Clustered,18,0.01,1,0.065150225265811781
CV-QRC,Clustered,18,0.01,2.154434690031882,0.054845449916854264
CV-QRC,Clustered,18,0.01,4.6415888336127722,0.050028762605993995
CV-QRC,Clustered,18,0.01,10,0.047934562771526426
CV-QRC,Clustered,18,0.021544346900318822,1.0000000000000001e-05,0.20512217057817811
CV-QRC,Clustered,18,0.021544346900318822,2.1544346900318823e-05,0.17907828533903841
CV-QRC,Clustered,18,0.021544346900318822,4.6415888336127818e-05,0.16638152893403199
CV-QRC,Clustered,18,0.021544346900318822,0.0001,0.16057768299516356
CV-QRC,Clustered,18,0.021544346900318822,0.00021544346900318823,0.15778388928372283
CV-QRC,Clustered,18,0.021544346900318822,0.00046415888336127773,0.15521805345977588
CV-QRC,Clustered,18,0.021544346900318822,0.001,0.15160665660761477
CV-QRC,Clustered,18,0.021544346900318822,0.0021544346900318821,0.1451499837365185
CV-QRC,Clustered,18,0.021544346900318822,0.0046415888336127772,0.13440243700502821
CV-QRC,Clustered,18,0.021544346900318822,0.01,0.11886136963376373
CV-QRC,Clustered,18,0.021544346900318822,0.021544346900318822,0.10068849613203237
CV-QRC,Clustered,18,0.021544346900318822,0.046415888336127774,0.084529880920839462
CV-QRC,Clustered,18,0.021544346900318822,0.10000000000000001,0.071198298262513587
CV-QRC,Clustered,18,0.021544346900318822,0.21544346900318823,0.060365622718466593
CV-QRC,Clustered,18,0.021544346900318822,0.46415888336127725,0.05143678319304483
CV-QRC,Clustered,18,0.021544346900318822,1,0.0447915433228082
CV-QRC,Clustered,18,0.021544346900318822,2.154434690031882,0.041513162674695556
CV-QRC,Clustered,18,0.021544346900318822,4.6415888336127722,0.039765572397674163
CV-QRC,Clustered,18,0.021544346900318822,10,0.03917529294059912
CV-QRC,Clustered,18,0.046415888336127774,1.0000000000000001e-05,0.16792792683436289
CV-QRC,Clustered,18,0.046415888336127774,2.1544346900318823e-05,0.16079547216419715
CV-QRC,Clustered,18,0.046415888336127774,4.6415888336127818e-05,0.15619599564245407
CV-QRC,Clustered,18,0.046415888336127774,0.0001,0.15042676124914181
CV-QRC,Clustered,18,0.046415888336127774,0.00021544346900318823,0.14092895178286963
CV-QRC,Clustered,18,0.046415888336127774,0.00046415888336127773,0.12655136082818111
CV-QRC,Clustered,18,0.046415888336127774,0.001,0.10919788280780014
CV-QRC,Clustered,18,0.046415888336127774,0.0021544346900318821,0.093289949495689334
CV-QRC,Clustered,18,0.046415888336127774,0.0046415888336127772,0.079782336871425635
CV-QRC,Clustered,18,0.046415888336127774,0.01,0.068406824511528519
CV-QRC,Clustered,18,0.046415888336127774,0.021544346900318822,0.060058260785289544
CV-QRC,Clustered,18,0.046415888336127774,0.046415888336127774,0.054140658749427126
CV-QRC,Clustered,18,0.046415888336127774,0.10000000000000001,0.049105400724542142
CV-QRC,Clustered,18,0.046415888336127774,0.21544346900318823,0.044364361814303595
CV-QRC,Clustered,18,0.046415888336127774,0.46415888336127725,0.04042375620849098
CV-QRC,Clustered,18,0.046415888336127774,1,0.037801842870998976
CV-QRC,Clustered,18,0.046415888336127774,2.154434690031882,0.036131009280892641
CV-QRC,Clustered,18,0.046415888336127774,4.6415888336127722,0.035785926105198707
CV-QRC,Clustered,18,0.046415888336127774,10,0.035046525605364476
CV-QRC,Clustered,18,0.10000000000000001,1.0000000000000001e-05,0.15876565786656691
CV-QRC,Clustered,18,0.10000000000000001,2.1544346900318823e-05,0.15046338304228879
CV-QRC,Clustered,18,0.10000000000000001,4.6415888336127818e-05,0.13443543044058223
CV-QRC,Clustered,18,0.10000000000000001,0.0001,0.11343342269894396
CV-QRC,Clustered,18,0.10000000000000001,0.00021544346900318823,0.097724487740645988
CV-QRC,Clustered,18,0.10000000000000001,0.00046415888336127773,0.07670696419179221
CV-QRC,Clustered,18,0.10000000000000001,0.001,0.063070441028775071
CV-QRC,Clustered,18,0.10000000000000001,0.0021544346900318821,0.057436336742454894
CV-QRC,Clustered,18,0.10000000000000001,0.0046415888336127772,0.052968155599909181
CV-QRC,Clustered,18,0.10000000000000001,0.01,0.048411426384930414
CV-QRC,Clustered,18,0.10000000000000001,0.021544346900318822,0.044799450333457239
CV-QRC,Clustered,18,0.10000000000000001,0.046415888336127774,0.041749864926242462
CV-QRC,Clustered,18,0.10000000000000001,0.10000000000000001,0.039538612344922494
CV-QRC,Clustered,18,0.10000000000000001,0.21544346900318823,0.036812439221915919
CV-QRC,Clustered,18,0.10000000000000001,0.46415888336127725,0.034937803774690614
CV-QRC,Clustered,18,0.10000000000000001,1,0.033330687538839256
CV-QRC,Clustered,18,0.10000000000000001,2.154434690031882,0.032151453033014074
CV-QRC,Clustered,18,0.10000000000000001,4.6415888336127722,0.03115201337916005
CV-QRC,Clustered,18,0.10000000000000001,10,0.030746061898904692
CV-QRC,Clustered,18,0.21544346900318823,1.0000000000000001e-05,0.13669145586541259
CV-QRC,Clustered,18,0.21544346900318823,2.1544346900318823e-05,0.11012439069762643
CV-QRC,Clustered,18,0.21544346900318823,4.6415888336127818e-05,0.095190373506356632
CV-QRC,Clustered,18,0.21544346900318823,0.0001,0.076391948824186234
CV-QRC,Clustered,18,0.21544346900318823,0.00021544346900318823,0.060802629371302631
CV-QRC,Clustered,18,0.21544346900318823,0.00046415888336127773,0.053462038223901012
CV-QRC,Clustered,18,0.21544346900318823,0.001,0.049771533808989597
CV-QRC,Clustered,18,0.21544346900318823,0.0021544346900318821,0.047844111148148079
CV-QRC,Clustered,18,0.21544346900318823,0.0046415888336127772,0.043891836621532003
CV-QRC,Clustered,18,0.21544346900318823,0.01,0.039989044848494776
CV-QRC,Clustered,18,0.21544346900318823,0.021544346900318822,0.038075227033087536
CV-QRC,Clustered,18,0.21544346900318823,0.046415888336127774,0.036318627292450029
CV-QRC,Clustered,18,0.21544346900318823,0.10000000000000001,0.034070338982625202
CV-QRC,Clustered,18,0.21544346900318823,0.21544346900318823,0.03200265355712658
CV-QRC,Clustered,18,0.21544346900318823,0.46415888336127725,0.03086564567447329
CV-QRC,Clustered,18,0.21544346900318823,1,0.029860346154955798
CV-QRC,Clustered,18,0.21544346900318823,2.154434690031882,0.028607211043255677
CV-QRC,Clustered,18,0.21544346900318823,4.6415888336127722,0.028760750195860253
CV-QRC,Clustered,18,0.21544346900318823,10,0.02777517713119157
CV-QRC,Clustered,18,0.46415888336127775,1.0000000000000001e-05,0.095481712386994863
CV-QRC,Clustered,18,0.46415888336127775,2.1544346900318823e-05,0.076833777603668912
CV-QRC,Clustered,18,0.46415888336127775,4.6415888336127818e-05,0.060732111747601139
CV-QRC,Clustered,18,0.46415888336127775,0.0001,0.054114108265350805
CV-QRC,Clustered,18,0.46415888336127775,0.00021544346900318823,0.05072351161131191
CV-QRC,Clustered,18,0.46415888336127775,0.00046415888336127773,0.047639679935103249
CV-QRC,Clustered,18,0.46415888336127775,0.001,0.043529283051499612
CV-QRC,Clustered,18,0.46415888336127775,0.0021544346900318821,0.038412742991649665
CV-QRC,Clustered,18,0.46415888336127775,0.0046415888336127772,0.03583840939825271
CV-QRC,Clustered,18,0.46415888336127775,0.01,0.034238958981793376
CV-QRC,Clustered,18,0.46415888336127775,0.021544346900318822,0.031823208454759375
CV-QRC,Clustered,18,0.46415888336127775,0.046415888336127774,0.029601642772055087
CV-QRC,Clustered,18,0.46415888336127775,0.10000000000000001,0.028553632508689298
CV-QRC,Clustered,18,0.46415888336127775,0.21544346900318823,0.027654391519184047
CV-QRC,Clustered,18,0.46415888336127775,0.46415888336127725,0.027292267317058878
CV-QRC,Clustered,18,0.46415888336127775,1,0.027239891975906871
CV-QRC,Clustered,18,0.46415888336127775,2.154434690031882,0.026831553608727438
CV-QRC,Clustered,18,0.46415888336127775,4.6415888336127722,0.026669085227736831
CV-QRC,Clustered,18,0.46415888336127775,10,0.02598711968295837
CV-QRC,Clustered,18,1,1.0000000000000001e-05,0.06386694416215731
CV-QRC,Clustered,18,1,2.1544346900318823e-05,0.057926995778612857
CV-QRC,Clustered,18,1,4.6415888336127818e-05,0.052422762615399555
CV-QRC,Clustered,18,1,0.0001,0.048995598494033912
CV-QRC,Clustered,18,1,0.00021544346900318823,0.042937474986634548
CV-QRC,Clustered,18,1,0.00046415888336127773,0.036397107304934756
CV-QRC,Clustered,18,1,0.001,0.034691429340658345
CV-QRC,Clustered,18,1,0.0021544346900318821,0.032486587193724381
CV-QRC,Clustered,18,1,0.0046415888336127772,0.029999706089143673
CV-QRC,Clustered,18,1,0.01,0.028928460689933953
CV-QRC,Clustered,18,1,0.021544346900318822,0.027661765805605514
CV-QRC,Clustered,18,1,0.046415888336127774,0.026628160023947696
CV-QRC,Clustered,18,1,0.10000000000000001,0.025747680438716926
CV-QRC,Clustered,18,1,0.21544346900318823,0.025661275688714579
CV-QRC,Clustered,18,1,0.46415888336127725,0.025599639135913323
CV-QRC,Clustered,18,1,1,0.025546208430682359
CV-QRC,Clustered,18,1,2.154434690031882,0.025125013159631192
CV-QRC,Clustered,18,1,4.6415888336127722,0.025065265978213215
CV-QRC,Clustered,18,1,10,0.024933723991744462
CV-QRC,Global,13,0.0001,1.0000000000000001e-05,0.23040621552250573
CV-QRC,Global,13,0.0001,2.1544346900318823e-05,0.23003141967956245
CV-QRC,Global,13,0.0001,4.6415888336127818e-05,0.22887738472366986
CV-QRC,Global,13,0.0001,0.0001,0.22443260977551316
CV-QRC,Global,13,0.0001,0.00021544346900318823,0.21344673464857161
CV-QRC,Global,13,0.0001,0.00046415888336127773,0.20106167014587006
CV-QRC,Global,13,0.0001,0.001,0.19138723474294647
CV-QRC,Global,13,0.0001,0.0021544346900318821,0.18436527775154077
CV-QRC,Global,13,0.0001,0.0046415888336127772,0.17959223259694185
CV-QRC,Global,13,0.0001,0.01,0.17730786854802319
CV-QRC,Global,13,0.0001,0.021544346900318822,0.17647230372337119
CV-QRC,Global,13,0.0001,0.046415888336127774,0.17559423094060683
CV-QRC,Global,13,0.0001,0.10000000000000001,0.17305718005222528
CV-QRC,Global,13,0.0001,0.21544346900318823,0.16641147376414422
CV-QRC,Global,13,0.0001,0.46415888336127725,0.15543173523404732
CV-QRC,Global,13,0.0001,1,0.14258491772041779
CV-QRC,Global,13,0.0001,2.154434690031882,0.13517758894833581
CV-QRC,Global,13,0.0001,4.6415888336127722,0.13073702914779986
CV-QRC,Global,13,0.0001,10,0.13045314459851784
CV-QRC,Global,13,0.00021544346900318845,1.0000000000000001e-05,0.22972405890907743
CV-QRC,Global,13,0.00021544346900318845,2.1544346900318823e-05,0.22843236042080753
CV-QRC,Global,13,0.00021544346900318845,4.6415888336127818e-05,0.22431396383225874
CV-QRC,Global,13,0.00021544346900318845,0.0001,0.21531080738331965
CV-QRC,Global,13,0.00021544346900318845,0.00021544346900318823,0.20261239477011536
CV-QRC,Global,13,0.00021544346900318845,0.00046415888336127773,0.19194481492969478
CV-QRC,Global,13,0.00021544346900318845,0.001,0.18462478911736818
CV-QRC,Global,13,0.00021544346900318845,0.0021544346900318821,0.17985644170781195
CV-QRC,Global,13,0.00021544346900318845,0.0046415888336127772,0.17727696593780631
CV-QRC,Global,13,0.00021544346900318845,0.01,0.1758683031260902
CV-QRC,Global,13,0.00021544346900318845,0.021544346900318822,0.17306789325806435
CV-QRC,Global,13,0.00021544346900318845,0.046415888336127774,0.16612285480679928
CV-QRC,Global,13,0.00021544346900318845,0.10000000000000001,0.15509003510737163
CV-QRC,Global,13,0.00021544346900318845,0.21544346900318823,0.14388682235950009
CV-QRC,Global,13,0.00021544346900318845,0.46415888336127725,0.133716377788407
CV-QRC,Global,13,0.00021544346900318845,1,0.12747257614495963
CV-QRC,Global,13,0.00021544346900318845,2.154434690031882,0.12557802831275217
CV-QRC,Global,13,0.00021544346900318845,4.6415888336127722,0.12488147134844144
CV-QRC,Global,13,0.00021544346900318845,10,0.12502721501999567
CV-QRC,Global,13,0.00046415888336127773,1.0000000000000001e-05,0.22661501477759183
CV-QRC,Global,13,0.00046415888336127773,2.1544346900318823e-05,0.22140939358527811
CV-QRC,Global,13,0.00046415888336127773,4.6415888336127818e-05,0.21312196852942603
CV-QRC,Global,13,0.00046415888336127773,0.0001,0.20284053658259799
CV-QRC,Global,13,0.00046415888336127773,0.00021544346900318823,0.19322919007440562
CV-QRC,Global,13,0.00046415888336127773,0.00046415888336127773,0.18538557197883393
CV-QRC,Global,13,0.00046415888336127773,0.001,0.17993177078595979
CV-QRC,Global,13,0.00046415888336127773,0.0021544346900318821,0.17682114915268773
CV-QRC,Global,13,0.00046415888336127773,0.0046415888336127772,0.17349990422748746
CV-QRC,Global,13,0.00046415888336127773,0.01,0.16654312442779323
CV-QRC,Global,13,0.00046415888336127773,0.021544346900318822,0.15526034554275434
CV-QRC,Global,13,0.00046415888336127773,0.046415888336127774,0.14367342564154165
CV-QRC,Global,13,0.00046415888336127773,0.10000000000000001,0.1336289189743062
CV-QRC,Global,13,0.00046415888336127773,0.21544346900318823,0.1279734509623984
CV-QRC,Global,13,0.00046415888336127773,0.46415888336127725,0.12522992963911073
CV-QRC,Global,13,0.00046415888336127773,1,0.12390426872977829
CV-QRC,Global,13,0.00046415888336127773,2.154434690031882,0.12339196319543347
CV-QRC,Global,13,0.00046415888336127773,4.6415888336127722,0.12403109257975009
CV-QRC,Global,13,0.00046415888336127773,10,0.12414601272641008
CV-QRC,Global,13,0.001,1.0000000000000001e-05,0.21704320552290585
CV-QRC,Global,13,0.001,2.1544346900318823e-05,0.20766032137454582
CV-QRC,Global,13,0.001,4.6415888336127818e-05,0.19893475234843491
CV-QRC,Global,13,0.001,0.0001,0.19168987437886947
CV-QRC,Global,13,0.001,0.00021544346900318823,0.18529928367711584
CV-QRC,Global,13,0.001,0.00046415888336127773,0.1801286567856363
CV-QRC,Global,13,0.001,0.001,0.17535160447392434
CV-QRC,Global,13,0.001,0.0021544346900318821,0.16804044645763333
CV-QRC,Global,13,0.001,0.0046415888336127772,0.15617609776927849
CV-QRC,Global,13,0.001,0.01,0.14379910096071985
CV-QRC,Global,13,0.001,0.021544346900318822,0.1338868074552314
CV-QRC,Global,13,0.001,0.046415888336127774,0.12791825754386169
CV-QRC,Global,13,0.001,0.10000000000000001,0.12481810483286974
CV-QRC,Global,13,0.001,0.21544346900318823,0.12255463777372282
CV-QRC,Global,13,0.001,0.46415888336127725,0.11955953369157375
CV-QRC,Global,13,0.001,1,0.11586999785285183
CV-QRC,Global,13,0.001,2.154434690031882,0.1117623596374315
CV-QRC,Global,13,0.001,4.6415888336127722,0.11117031159151544
CV-QRC,Global,13,0.001,10,0.1118349043785257
CV-QRC,Global,13,0.0021544346900318821,1.0000000000000001e-05,0.2032289248718806
CV-QRC,Global,13,0.0021544346900318821,2.1544346900318823e-05,0.19455809285782055
CV-QRC,Global,13,0.0021544346900318821,4.6415888336127818e-05,0.18779716804214591
CV-QRC,Global,13,0.0021544346900318821,0.0001,0.18235043607627172
CV-QRC,Global,13,0.0021544346900318821,0.00021544346900318823,0.17692898266946744
CV-QRC,Global,13,0.0021544346900318821,0.00046415888336127773,0.16965117959669399
CV-QRC,Global,13,0.0021544346900318821,0.001,0.15885504630476674
CV-QRC,Global,13,0.0021544346900318821,0.0021544346900318821,0.14605871292393763
CV-QRC,Global,13,0.0021544346900318821,0.0046415888336127772,0.13487290576202821
CV-QRC,Global,13,0.0021544346900318821,0.01,0.12808858089728148
CV-QRC,Global,13,0.0021544346900318821,0.021544346900318822,0.1249583541632536
CV-QRC,Global,13,0.0021544346900318821,0.046415888336127774,0.12185979973618459
CV-QRC,Global,13,0.0021544346900318821,0.10000000000000001,0.11677914139400496
CV-QRC,Global,13,0.0021544346900318821,0.21544346900318823,0.10844692776163345
CV-QRC,Global,13,0.0021544346900318821,0.46415888336127725,0.097930783631399343
CV-QRC,Global,13,0.0021544346900318821,1,0.082942841769337833
CV-QRC,Global,13,0.0021544346900318821,2.154434690031882,0.073540823264187524
CV-QRC,Global,13,0.0021544346900318821,4.6415888336127722,0.064719038135007761
CV-QRC,Global,13,0.0021544346900318821,10,0.063626276214730396
CV-QRC,Global,13,0.0046415888336127772,1.0000000000000001e-05,0.1915931477833745
CV-QRC,Global,13,0.0046415888336127772,2.1544346900318823e-05,0.18347113398839249
CV-QRC,Global,13,0.0046415888336127772,4.6415888336127818e-05,0.17548724738984961
CV-QRC,Global,13,0.0046415888336127772,0.0001,0.16635910674098645
CV-QRC,Global,13,0.0046415888336127772,0.00021544346900318823,0.155772253557319
CV-QRC,Global,13,0.0046415888336127772,0.00046415888336127773,0.14540463031696288
CV-QRC,Global,13,0.0046415888336127772,0.001,0.1362910325968491
CV-QRC,Global,13,0.0046415888336127772,0.0021544346900318821,0.12934861084592381
CV-QRC,Global,13,0.0046415888336127772,0.0046415888336127772,0.12503130865892856
CV-QRC,Global,13,0.0046415888336127772,0.01,0.12096943531316813
CV-QRC,Global,13,0.0046415888336127772,0.021544346900318822,0.11334240197685583
CV-QRC,Global,13,0.0046415888336127772,0.046415888336127774,0.10156017884865232
CV-QRC,Global,13,0.0046415888336127772,0.10000000000000001,0.087583608663484955
CV-QRC,Global,13,0.0046415888336127772,0.21544346900318823,0.074158268108003342
CV-QRC,Global,13,0.0046415888336127772,0.46415888336127725,0.061658439098960308
CV-QRC,Global,13,0.0046415888336127772,1,0.051143362943470064
CV-QRC,Global,13,0.0046415888336127772,2.154434690031882,0.047503856907642465
CV-QRC,Global,13,0.0046415888336127772,4.6415888336127722,0.044431098454795724
CV-QRC,Global,13,0.0046415888336127772,10,0.045031886357970966
CV-QRC,Global,13,0.01,1.0000000000000001e-05,0.17624583577733235
CV-QRC,Global,13,0.01,2.1544346900318823e-05,0.16506031400546403
CV-QRC,Global,13,0.01,4.6415888336127818e-05,0.15352187214115393
CV-QRC,Global,13,0.01,0.0001,0.1423478684223517
CV-QRC,Global,13,0.01,0.00021544346900318823,0.13395106859313496
CV-QRC,Global,13,0.01,0.00046415888336127773,0.12841859366301589
CV-QRC,Global,13,0.01,0.001,0.12370432673172052
CV-QRC,Global,13,0.01,0.0021544346900318821,0.11757412713973896
CV-QRC,Global,13,0.01,0.0046415888336127772,0.10632230903217213
CV-QRC,Global,13,0.01,0.01,0.09093372400074759
CV-QRC,Global,13,0.01,0.021544346900318822,0.075858375898874147
CV-QRC,Global,13,0.01,0.046415888336127774,0.064205782908264147
CV-QRC,Global,13,0.01,0.10000000000000001,0.056434779313449979
CV-QRC,Global,13,0.01,0.21544346900318823,0.050671748621349079
CV-QRC,Global,13,0.01,0.46415888336127725,0.044856963765117192
CV-QRC,Global,13,0.01,1,0.040840795391472631
CV-QRC,Global,13,0.01,2.154434690031882,0.039080720647533609
CV-QRC,Global,13,0.01,4.6415888336127722,0.037944895720343555
CV-QRC,Global,13,0.01,10,0.037547762142954959
CV-QRC,Global,13,0.021544346900318822,1.0000000000000001e-05,0.1607787836105336
CV-QRC,Global,13,0.021544346900318822,2.1544346900318823e-05,0.1499291856716399
CV-QRC,Global,13,0.021544346900318822,4.6415888336127818e-05,0.13768753533354477
CV-QRC,Global,13,0.021544346900318822,0.0001,0.12961123495678001
CV-QRC,Global,13,0.021544346900318822,0.00021544346900318823,0.11936275808134718
CV-QRC,Global,13,0.021544346900318822,0.00046415888336127773,0.10422849434218392
CV-QRC,Global,13,0.021544346900318822,0.001,0.089227011656148658
CV-QRC,Global,13,0.021544346900318822,0.0021544346900318821,0.074747136172700776
CV-QRC,Global,13,0.021544346900318822,0.0046415888336127772,0.063562998144906943
CV-QRC,Global,13,0.021544346900318822,0.01,0.056173999363918384
CV-QRC,Global,13,0.021544346900318822,0.021544346900318822,0.051272080213666769
CV-QRC,Global,13,0.021544346900318822,0.046415888336127774,0.047745202456429769
CV-QRC,Global,13,0.021544346900318822,0.10000000000000001,0.044411634095429205
CV-QRC,Global,13,0.021544346900318822,0.21544346900318823,0.040989201478917756
CV-QRC,Global,13,0.021544346900318822,0.46415888336127725,0.038477404804743445
CV-QRC,Global,13,0.021544346900318822,1,0.036510304512606076
CV-QRC,Global,13,0.021544346900318822,2.154434690031882,0.037125135303523835
CV-QRC,Global,13,0.021544346900318822,4.6415888336127722,0.036626073771199814
CV-QRC,Global,13,0.021544346900318822,10,0.035136302773136251
CV-QRC,Global,13,0.046415888336127774,1.0000000000000001e-05,0.15434653034549556
CV-QRC,Global,13,0.046415888336127774,2.1544346900318823e-05,0.14385338272495557
CV-QRC,Global,13,0.046415888336127774,4.6415888336127818e-05,0.12538897064976579
CV-QRC,Global,13,0.046415888336127774,0.0001,0.10395310502401982
CV-QRC,Global,13,0.046415888336127774,0.00021544346900318823,0.081542135312712496
CV-QRC,Global,13,0.046415888336127774,0.00046415888336127773,0.064880765708461005
CV-QRC,Global,13,0.046415888336127774,0.001,0.056264152124623212
CV-QRC,Global,13,0.046415888336127774,0.0021544346900318821,0.051222684960252209
CV-QRC,Global,13,0.046415888336127774,0.0046415888336127772,0.047954815256363956
CV-QRC,Global,13,0.046415888336127774,0.01,0.044689541917404728
CV-QRC,Global,13,0.046415888336127774,0.021544346900318822,0.041811639016582511
CV-QRC,Global,13,0.046415888336127774,0.046415888336127774,0.039657126986961826
CV-QRC,Global,13,0.046415888336127774,0.10000000000000001,0.037584115050547172
CV-QRC,Global,13,0.046415888336127774,0.21544346900318823,0.036032271853533727
CV-QRC,Global,13,0.046415888336127774,0.46415888336127725,0.035257674206133752
CV-QRC,Global,13,0.046415888336127774,1,0.03512010766826832
CV-QRC,Global,13,0.046415888336127774,2.154434690031882,0.035084986278873111
CV-QRC,Global,13,0.046415888336127774,4.6415888336127722,0.034205470740168012
CV-QRC,Global,13,0.046415888336127774,10,0.032491995319702337
CV-QRC,Global,13,0.10000000000000001,1.0000000000000001e-05,0.12198353105009849
CV-QRC,Global,13,0.10000000000000001,2.1544346900318823e-05,0.09922467525566861
CV-QRC,Global,13,0.10000000000000001,4.6415888336127818e-05,0.069500874876936847
CV-QRC,Global,13,0.10000000000000001,0.0001,0.05967351277120049
CV-QRC,Global,13,0.10000000000000001,0.00021544346900318823,0.054827576657606091
CV-QRC,Global,13,0.10000000000000001,0.00046415888336127773,0.050098657348798092
CV-QRC,Global,13,0.10000000000000001,0.001,0.04719195088072068
CV-QRC,Global,13,0.10000000000000001,0.0021544346900318821,0.041033832130407975
CV-QRC,Global,13,0.10000000000000001,0.0046415888336127772,0.03734080621171168
CV-QRC,Global,13,0.10000000000000001,0.01,0.034837450101814688
CV-QRC,Global,13,0.10000000000000001,0.021544346900318822,0.03362475356691412
CV-QRC,Global,13,0.10000000000000001,0.046415888336127774,0.032974405202038856
CV-QRC,Global,13,0.10000000000000001,0.10000000000000001,0.032312035587999929
CV-QRC,Global,13,0.10000000000000001,0.21544346900318823,0.031324101187496831
CV-QRC,Global,13,0.10000000000000001,0.46415888336127725,0.031527139379090532
CV-QRC,Global,13,0.10000000000000001,1,0.031654259251331487
CV-QRC,Global,13,0.10000000000000001,2.154434690031882,0.031485294259207416
CV-QRC,Global,13,0.10000000000000001,4.6415888336127722,0.031330725560820928
CV-QRC,Global,13,0.10000000000000001,10,0.029910330099965399
CV-QRC,Global,13,0.21544346900318823,1.0000000000000001e-05,0.072807094637030487
CV-QRC,Global,13,0.21544346900318823,2.1544346900318823e-05,0.061568189106920114
CV-QRC,Global,13,0.21544346900318823,4.6415888336127818e-05,0.054398105827252498
CV-QRC,Global,13,0.21544346900318823,0.0001,0.048361660597017256
CV-QRC,Global,13,0.21544346900318823,0.00021544346900318823,0.0420641473383674
CV-QRC,Global,13,0.21544346900318823,0.00046415888336127773,0.037414560780338925
CV-QRC,Global,13,0.21544346900318823,0.001,0.034909634543619714
CV-QRC,Global,13,0.21544346900318823,0.0021544346900318821,0.031859341410842082
CV-QRC,Global,13,0.21544346900318823,0.0046415888336127772,0.030111200201344383
CV-QRC,Global,13,0.21544346900318823,0.01,0.029408285133848616
CV-QRC,Global,13,0.21544346900318823,0.021544346900318822,0.028347502457805179
CV-QRC,Global,13,0.21544346900318823,0.046415888336127774,0.028021727584485706
CV-QRC,Global,13,0.21544346900318823,0.10000000000000001,0.027681492243198592
CV-QRC,Global,13,0.21544346900318823,0.21544346900318823,0.027266460915531438
CV-QRC,Global,13,0.21544346900318823,0.46415888336127725,0.02774481721512061
CV-QRC,Global,13,0.21544346900318823,1,0.027656043684563498
CV-QRC,Global,13,0.21544346900318823,2.154434690031882,0.027774245467974391
CV-QRC,Global,13,0.21544346900318823,4.6415888336127722,0.02807658795399421
CV-QRC,Global,13,0.21544346900318823,10,0.026316003872903025
CV-QRC,Global,13,0.46415888336127775,1.0000000000000001e-05,0.05276899691885114
CV-QRC,Global,13,0.46415888336127775,2.1544346900318823e-05,0.046333341821465382
CV-QRC,Global,13,0.46415888336127775,4.6415888336127818e-05,0.03935817929950515
CV-QRC,Global,13,0.46415888336127775,0.0001,0.034709920542829946
CV-QRC,Global,13,0.46415888336127775,0.00021544346900318823,0.031463412001403436
CV-QRC,Global,13,0.46415888336127775,0.00046415888336127773,0.02872097518067418
CV-QRC,Global,13,0.46415888336127775,0.001,0.026392421389995441
CV-QRC,Global,13,0.46415888336127775,0.0021544346900318821,0.025664337194778546
CV-QRC,Global,13,0.46415888336127775,0.0046415888336127772,0.023929030840435211
CV-QRC,Global,13,0.46415888336127775,0.01,0.023616193552870854
CV-QRC,Global,13,0.46415888336127775,0.021544346900318822,0.023544876394936916
CV-QRC,Global,13,0.46415888336127775,0.046415888336127774,0.024042469380504718
CV-QRC,Global,13,0.46415888336127775,0.10000000000000001,0.024463853092926615
CV-QRC,Global,13,0.46415888336127775,0.21544346900318823,0.024666286966032073
CV-QRC,Global,13,0.46415888336127775,0.46415888336127725,0.024943122711793952
CV-QRC,Global,13,0.46415888336127775,1,0.024928770378764554
CV-QRC,Global,13,0.46415888336127775,2.154434690031882,0.024999392463480742
CV-QRC,Global,13,0.46415888336127775,4.6415888336127722,0.024684622265900198
CV-QRC,Global,13,0.46415888336127775,10,0.023633859052359547
CV-QRC,Global,13,1,1.0000000000000001e-05,0.037226293790851399
CV-QRC,Global,13,1,2.1544346900318823e-05,0.032011212228266847
CV-QRC,Global,13,1,4.6415888336127818e-05,0.027774448274097596
CV-QRC,Global,13,1,0.0001,0.026169068705491339
CV-QRC,Global,13,1,0.00021544346900318823,0.024556898049539665
CV-QRC,Global,13,1,0.00046415888336127773,0.023643951720573535
CV-QRC,Global,13,1,0.001,0.022046380593469035
CV-QRC,Global,13,1,0.0021544346900318821,0.02182988154749313
CV-QRC,Global,13,1,0.0046415888336127772,0.021378729225877476
CV-QRC,Global,13,1,0.01,0.021338868727277159
CV-QRC,Global,13,1,0.021544346900318822,0.021156926534382156
CV-QRC,Global,13,1,0.046415888336127774,0.021209314709066524
CV-QRC,Global,13,1,0.10000000000000001,0.021581214555857202
CV-QRC,Global,13,1,0.21544346900318823,0.022183460081547389
CV-QRC,Global,13,1,0.46415888336127725,0.022671778852411846
CV-QRC,Global,13,1,1,0.022963428023698249
CV-QRC,Global,13,1,2.154434690031882,0.022751107267819058
CV-QRC,Global,13,1,4.6415888336127722,0.021853824238067639
CV-QRC,Global,13,1,10,0.022284174838767136
