model,encoding,gamma,encoding_strength,coupling_strength,C_mix
CV-QRC,Clustered,5,0.021544346900318822,0.01,3.1136797645891896
CV-QRC,Clustered,5,0.021544346900318822,0.021544346900318822,3.1845020048320509
CV-QRC,Clustered,5,0.021544346900318822,0.046415888336127774,3.2693419408813296
CV-QRC,Clustered,5,0.021544346900318822,0.10000000000000001,3.3860023151008845
CV-QRC,Clustered,5,0.021544346900318822,0.21544346900318823,3.6184890966214383
CV-QRC,Clustered,5,0.021544346900318822,0.46415888336127725,3.947938670898302
CV-QRC,Clustered,5,0.021544346900318822,1,4.3837929130005566
CV-QRC,Clustered,5,0.021544346900318822,2.154434690031882,4.4538934597109305
CV-QRC,Clustered,5,0.021544346900318822,4.6415888336127722,4.6066277643500007
CV-QRC,Clustered,5,0.021544346900318822,10,4.4820454177088669
CV-QRC,Clustered,5,0.046415888336127774,1.0000000000000001e-05,1.0001272670684913
CV-QRC,Clustered,5,0.046415888336127774,2.1544346900318823e-05,1.000607127396421
CV-QRC,Clustered,5,0.046415888336127774,4.6415888336127818e-05,1.0010495225340699
CV-QRC,Clustered,5,0.046415888336127774,0.0001,1.0126290963276883
CV-QRC,Clustered,5,0.046415888336127774,0.00021544346900318823,1.2394127081798516
CV-QRC,Clustered,5,0.046415888336127774,0.00046415888336127773,1.8945220599133514
CV-QRC,Clustered,5,0.046415888336127774,0.001,2.562577687572078
CV-QRC,Clustered,5,0.046415888336127774,0.0021544346900318821,2.8478006252901058
CV-QRC,Clustered,5,0.046415888336127774,0.0046415888336127772,2.9678109323717323
CV-QRC,Clustered,5,0.046415888336127774,0.01,3.0698129930436466
CV-QRC,Clustered,5,0.046415888336127774,0.021544346900318822,3.1564601946797155
CV-QRC,Clustered,5,0.046415888336127774,0.046415888336127774,3.2456924519454811
CV-QRC,Clustered,5,0.046415888336127774,0.10000000000000001,3.375639061814006
CV-QRC,Clustered,5,0.046415888336127774,0.21544346900318823,3.5876962469206695
CV-QRC,Clustered,5,0.046415888336127774,0.46415888336127725,3.821506284431293
CV-QRC,Clustered,5,0.046415888336127774,1,4.2796093133365147
CV-QRC,Clustered,5,0.046415888336127774,2.154434690031882,4.3410149756855159
CV-QRC,Clustered,5,0.046415888336127774,4.6415888336127722,4.4942206658618744
CV-QRC,Clustered,5,0.046415888336127774,10,4.3863534358281679
CV-QRC,Clustered,5,0.10000000000000001,1.0000000000000001e-05,1.002330900252939
CV-QRC,Clustered,5,0.10000000000000001,2.1544346900318823e-05,1.0035399863006083
CV-QRC,Clustered,5,0.10000000000000001,4.6415888336127818e-05,1.0276906511063311
CV-QRC,Clustered,5,0.10000000000000001,0.0001,1.2931886406163522
CV-QRC,Clustered,5,0.10000000000000001,0.00021544346900318823,1.7694824013747921
CV-QRC,Clustered,5,0.10000000000000001,0.00046415888336127773,2.3056209582746954
CV-QRC,Clustered,5,0.10000000000000001,0.001,2.5374664832896028
CV-QRC,Clustered,5,0.10000000000000001,0.0021544346900318821,2.7066852132109576
CV-QRC,Clustered,5,0.10000000000000001,0.0046415888336127772,2.8501870119239778
CV-QRC,Clustered,5,0.10000000000000001,0.01,2.9745918363779777
CV-QRC,Clustered,5,0.10000000000000001,0.021544346900318822,3.0831190924643419
CV-QRC,Clustered,5,0.10000000000000001,0.046415888336127774,3.1732700165954255
CV-QRC,Clustered,5,0.10000000000000001,0.10000000000000001,3.2864670752465353
CV-QRC,Clustered,5,0.10000000000000001,0.21544346900318823,3.4429515668578148
CV-QRC,Clustered,5,0.10000000000000001,0.46415888336127725,3.5784579635031459
CV-QRC,Clustered,5,0.10000000000000001,1,4.0323432071349448
CV-QRC,Clustered,5,0.10000000000000001,2.154434690031882,4.1426715178762201
CV-QRC,Clustered,5,0.10000000000000001,4.6415888336127722,4.2308727346767707
CV-QRC,Clustered,5,0.10000000000000001,10,4.2368582506665211
CV-QRC,Clustered,5,0.21544346900318823,1.0000000000000001e-05,1.038824847852077
CV-QRC,Clustered,5,0.21544346900318823,2.1544346900318823e-05,1.1205834236275098
CV-QRC,Clustered,5,0.21544346900318823,4.6415888336127818e-05,1.3365040556745644
CV-QRC,Clustered,5,0.21544346900318823,0.0001,1.6421770632835022
CV-QRC,Clustered,5,0.21544346900318823,0.00021544346900318823,1.9501252280597086
CV-QRC,Clustered,5,0.21544346900318823,0.00046415888336127773,2.1663863356756616
CV-QRC,Clustered,5,0.21544346900318823,0.001,2.3546492628990197
CV-QRC,Clustered,5,0.21544346900318823,0.0021544346900318821,2.5420791937207805
CV-QRC,Clustered,5,0.21544346900318823,0.0046415888336127772,2.6982441736811489
CV-QRC,Clustered,5,0.21544346900318823,0.01,2.8358067254011332
CV-QRC,Clustered,5,0.21544346900318823,0.021544346900318822,2.9566674404524083
CV-QRC,Clustered,5,0.21544346900318823,0.046415888336127774,3.056140115873081
CV-QRC,Clustered,5,0.21544346900318823,0.10000000000000001,3.1429330289234718
CV-QRC,Clustered,5,0.21544346900318823,0.21544346900318823,3.2500989001785263
CV-QRC,Clustered,5,0.21544346900318823,0.46415888336127725,3.3301697969359592
CV-QRC,Clustered,5,0.21544346900318823,1,3.7793344207138584
CV-QRC,Clustered,5,0.21544346900318823,2.154434690031882,3.880234962841747
CV-QRC,Clustered,5,0.21544346900318823,4.6415888336127722,3.9995679984061048
CV-QRC,Clustered,5,0.21544346900318823,10,4.0750614996411754
CV-QRC,Clustered,5,0.46415888336127775,1.0000000000000001e-05,1.211501022310868
CV-QRC,Clustered,5,0.46415888336127775,2.1544346900318823e-05,1.396846582972846
CV-QRC,Clustered,5,0.46415888336127775,4.6415888336127818e-05,1.5850276351067418
CV-QRC,Clustered,5,0.46415888336127775,0.0001,1.7692020734334308
CV-QRC,Clustered,5,0.46415888336127775,0.00021544346900318823,1.8908207161782276
CV-QRC,Clustered,5,0.46415888336127775,0.00046415888336127773,2.0227810831677489
CV-QRC,Clustered,5,0.46415888336127775,0.001,2.1976098868746674
CV-QRC,Clustered,5,0.46415888336127775,0.0021544346900318821,2.3811435079411796
CV-QRC,Clustered,5,0.46415888336127775,0.0046415888336127772,2.5422649370481412
CV-QRC,Clustered,5,0.46415888336127775,0.01,2.690737621969995
CV-QRC,Clustered,5,0.46415888336127775,0.021544346900318822,2.8105593506766073
CV-QRC,Clustered,5,0.46415888336127775,0.046415888336127774,2.9116956342252536
CV-QRC,Clustered,5,0.46415888336127775,0.10000000000000001,2.9942247160744624
CV-QRC,Clustered,5,0.46415888336127775,0.21544346900318823,3.0823355368993037
CV-QRC,Clustered,5,0.46415888336127775,0.46415888336127725,3.1534657453669936
CV-QRC,Clustered,5,0.46415888336127775,1,3.5524262194332699
CV-QRC,Clustered,5,0.46415888336127775,2.154434690031882,3.6207702545924318
CV-QRC,Clustered,5,0.46415888336127775,4.6415888336127722,3.7679411561092069
CV-QRC,Clustered,5,0.46415888336127775,10,3.8927103714353568
CV-QRC,Clustered,5,1,1.0000000000000001e-05,1.2838946173277359
CV-QRC,Clustered,5,1,2.1544346900318823e-05,1.4138008767048589
CV-QRC,Clustered,5,1,4.6415888336127818e-05,1.5120975391392639
CV-QRC,Clustered,5,1,0.0001,1.6242697096001488
CV-QRC,Clustered,5,1,0.00021544346900318823,1.7608804573218135
CV-QRC,Clustered,5,1,0.00046415888336127773,1.8970406946121821
CV-QRC,Clustered,5,1,0.001,2.032627015179016
CV-QRC,Clustered,5,1,0.0021544346900318821,2.1793246656363894
CV-QRC,Clustered,5,1,0.0046415888336127772,2.3398442695066826
CV-QRC,Clustered,5,1,0.01,2.4799999148080092
CV-QRC,Clustered,5,1,0.021544346900318822,2.6051889298391946
CV-QRC,Clustered,5,1,0.046415888336127774,2.7189452963315039
CV-QRC,Clustered,5,1,0.10000000000000001,2.8111014615240206
CV-QRC,Clustered,5,1,0.21544346900318823,2.8923595197938821
CV-QRC,Clustered,5,1,0.46415888336127725,3.0008439483434302
CV-QRC,Clustered,5,1,1,3.2329218318289685
CV-QRC,Clustered,5,1,2.154434690031882,3.2932566087250326
CV-QRC,Clustered,5,1,4.6415888336127722,3.4375316549231929
CV-QRC,Clustered,5,1,10,3.5470609536899191
CV-QRC,Global,3,0.0001,1.0000000000000001e-05,1.0042434468133035
CV-QRC,Global,3,0.0001,2.1544346900318823e-05,1.011554107804248
CV-QRC,Global,3,0.0001,4.6415888336127818e-05,1.5146541648526337
CV-QRC,Global,3,0.0001,0.0001,1.8507559208856124
CV-QRC,Global,3,0.0001,0.00021544346900318823,2.2762865978881996
CV-QRC,Global,3,0.0001,0.00046415888336127773,2.5154455607979394
CV-QRC,Global,3,0.0001,0.001,2.7216676792870316
CV-QRC,Global,3,0.0001,0.0021544346900318821,2.8505254143746672
CV-QRC,Global,3,0.0001,0.0046415888336127772,2.8943484350064175
CV-QRC,Global,3,0.0001,0.01,2.9554099430865088
CV-QRC,Global,3,0.0001,0.021544346900318822,3.1053319038880094
CV-QRC,Global,3,0.0001,0.046415888336127774,3.8375720107685845
CV-QRC,Global,3,0.0001,0.10000000000000001,4.2169266423943341
CV-QRC,Global,3,0.0001,0.21544346900318823,4.0995887850331689
CV-QRC,Global,3,0.0001,0.46415888336127725,3.9496326424090635
CV-QRC,Global,3,0.0001,1,3.8870596578957985
CV-QRC,Global,3,0.0001,2.154434690031882,3.7774298701215741
CV-QRC,Global,3,0.0001,4.6415888336127722,3.9694048399365349
CV-QRC,Global,3,0.0001,10,3.9821208195793676
CV-QRC,Global,3,0.00021544346900318845,1.0000000000000001e-05,1.4878656473426295
CV-QRC,Global,3,0.00021544346900318845,2.1544346900318823e-05,1.8204911715670054
CV-QRC,Global,3,0.00021544346900318845,4.6415888336127818e-05,2.2771357634162284
CV-QRC,Global,3,0.00021544346900318845,0.0001,2.6028799975518884
CV-QRC,Global,3,0.00021544346900318845,0.00021544346900318823,2.7648967735736134
CV-QRC,Global,3,0.00021544346900318845,0.00046415888336127773,2.8581290701721018
CV-QRC,Global,3,0.00021544346900318845,0.001,2.9045384101849874
CV-QRC,Global,3,0.00021544346900318845,0.0021544346900318821,2.9529853759568123
CV-QRC,Global,3,0.00021544346900318845,0.0046415888336127772,3.0076512071869628
CV-QRC,Global,3,0.00021544346900318845,0.01,3.1862929308246071
CV-QRC,Global,3,0.00021544346900318845,0.021544346900318822,3.8166499866059662
CV-QRC,Global,3,0.00021544346900318845,0.046415888336127774,4.2293623214149818
CV-QRC,Global,3,0.00021544346900318845,0.10000000000000001,4.265881858155474
CV-QRC,Global,3,0.00021544346900318845,0.21544346900318823,4.2431303920632848
CV-QRC,Global,3,0.00021544346900318845,0.46415888336127725,4.1484241613420796
CV-QRC,Global,3,0.00021544346900318845,1,4.0618703120980824
CV-QRC,Global,3,0.00021544346900318845,2.154434690031882,3.9812505403956027
CV-QRC,Global,3,0.00021544346900318845,4.6415888336127722,4.1925597258317886
CV-QRC,Global,3,0.00021544346900318845,10,4.1572977553103039
CV-QRC,Global,3,0.00046415888336127773,1.0000000000000001e-05,2.2177223689027259
CV-QRC,Global,3,0.00046415888336127773,2.1544346900318823e-05,2.6826108029509981
CV-QRC,Global,3,0.00046415888336127773,4.6415888336127818e-05,2.7968920067733678
CV-QRC,Global,3,0.00046415888336127773,0.0001,2.8605947005323391
CV-QRC,Global,3,0.00046415888336127773,0.00021544346900318823,2.8892228345557913
CV-QRC,Global,3,0.00046415888336127773,0.00046415888336127773,2.9770671699105202
CV-QRC,Global,3,0.00046415888336127773,0.001,2.995113372053841
CV-QRC,Global,3,0.00046415888336127773,0.0021544346900318821,3.009276086392191
CV-QRC,Global,3,0.00046415888336127773,0.0046415888336127772,3.167281747516046
CV-QRC,Global,3,0.00046415888336127773,0.01,4.0066195591736999
CV-QRC,Global,3,0.00046415888336127773,0.021544346900318822,4.2741376903066959
CV-QRC,Global,3,0.00046415888336127773,0.046415888336127774,4.281565319674713
CV-QRC,Global,3,0.00046415888336127773,0.10000000000000001,4.3039934875334342
CV-QRC,Global,3,0.00046415888336127773,0.21544346900318823,4.3277261491077637
CV-QRC,Global,3,0.00046415888336127773,0.46415888336127725,4.3148971192807073
CV-QRC,Global,3,0.00046415888336127773,1,4.2386986021805999
CV-QRC,Global,3,0.00046415888336127773,2.154434690031882,4.1906160683644167
CV-QRC,Global,3,0.00046415888336127773,4.6415888336127722,4.409170622057224
CV-QRC,Global,3,0.00046415888336127773,10,4.3307327632510546
CV-QRC,Global,3,0.001,1.0000000000000001e-05,2.8158919897798698
CV-QRC,Global,3,0.001,2.1544346900318823e-05,2.8652163827121968
CV-QRC,Global,3,0.001,4.6415888336127818e-05,2.9135182351453239
CV-QRC,Global,3,0.001,0.0001,2.9789531425903002
CV-QRC,Global,3,0.001,0.00021544346900318823,3.0047561512142837
CV-QRC,Global,3,0.001,0.00046415888336127773,3.0073046879482055
CV-QRC,Global,3,0.001,0.001,3.0102286872588708
CV-QRC,Global,3,0.001,0.0021544346900318821,3.1625807760175606
CV-QRC,Global,3,0.001,0.0046415888336127772,4.0647041497931502
CV-QRC,Global,3,0.001,0.01,4.4600463632841869
CV-QRC,Global,3,0.001,0.021544346900318822,4.3706924997589267
CV-QRC,Global,3,0.001,0.046415888336127774,4.3575051064562293
CV-QRC,Global,3,0.001,0.10000000000000001,4.3586700682925512
CV-QRC,Global,3,0.001,0.21544346900318823,4.405021772078185
CV-QRC,Global,3,0.001,0.46415888336127725,4.4604895231208941
CV-QRC,Global,3,0.001,1,4.3909345327222038
CV-QRC,Global,3,0.001,2.154434690031882,4.3514495701653644
CV-QRC,Global,3,0.001,4.6415888336127722,4.5740838284575966
CV-QRC,Global,3,0.001,10,4.4627197353536703
CV-QRC,Global,3,0.0021544346900318821,1.0000000000000001e-05,2.9106800682467413
CV-QRC,Global,3,0.0021544346900318821,2.1544346900318823e-05,2.9832944741544023
CV-QRC,Global,3,0.0021544346900318821,4.6415888336127818e-05,3.0020379164440443
CV-QRC,Global,3,0.0021544346900318821,0.0001,3.0064276039545872
CV-QRC,Global,3,0.0021544346900318821,0.00021544346900318823,3.009341168758445
CV-QRC,Global,3,0.0021544346900318821,0.00046415888336127773,3.0123808824966116
CV-QRC,Global,3,0.0021544346900318821,0.001,3.1701471166594986
CV-QRC,Global,3,0.0021544346900318821,0.0021544346900318821,3.9578991634405516
CV-QRC,Global,3,0.0021544346900318821,0.0046415888336127772,4.4702412527151729
CV-QRC,Global,3,0.0021544346900318821,0.01,4.5503352910177313
CV-QRC,Global,3,0.0021544346900318821,0.021544346900318822,4.49303377400875
CV-QRC,Global,3,0.0021544346900318821,0.046415888336127774,4.4580070256761379
CV-QRC,Global,3,0.0021544346900318821,0.10000000000000001,4.4601496429433274
CV-QRC,Global,3,0.0021544346900318821,0.21544346900318823,4.5200291543401248
CV-QRC,Global,3,0.0021544346900318821,0.46415888336127725,4.6410522941070829
CV-QRC,Global,3,0.0021544346900318821,1,4.5463982339178486
CV-QRC,Global,3,0.0021544346900318821,2.154434690031882,4.4859264353578148
CV-QRC,Global,3,0.0021544346900318821,4.6415888336127722,4.7496413840660328
CV-QRC,Global,3,0.0021544346900318821,10,4.5949788477078046
CV-QRC,Global,3,0.0046415888336127772,1.0000000000000001e-05,3.0033113411886916
CV-QRC,Global,3,0.0046415888336127772,2.1544346900318823e-05,3.0039675106831902
CV-QRC,Global,3,0.0046415888336127772,4.6415888336127818e-05,3.0064217275610501
CV-QRC,Global,3,0.0046415888336127772,0.0001,3.0089517497981451
CV-QRC,Global,3,0.0046415888336127772,0.00021544346900318823,3.0273417378700382
CV-QRC,Global,3,0.0046415888336127772,0.00046415888336127773,3.120423304609123
CV-QRC,Global,3,0.0046415888336127772,0.001,3.5512270365144376
CV-QRC,Global,3,0.0046415888336127772,0.0021544346900318821,4.0647400004286451
CV-QRC,Global,3,0.0046415888336127772,0.0046415888336127772,4.3233861847337982
CV-QRC,Global,3,0.0046415888336127772,0.01,4.5026777522736907
CV-QRC,Global,3,0.0046415888336127772,0.021544346900318822,4.5768675336950277
CV-QRC,Global,3,0.0046415888336127772,0.046415888336127774,4.5555453229537566
CV-QRC,Global,3,0.0046415888336127772,0.10000000000000001,4.5756712905273167
CV-QRC,Global,3,0.0046415888336127772,0.21544346900318823,4.673258603538712
CV-QRC,Global,3,0.0046415888336127772,0.46415888336127725,4.8362142055655033
CV-QRC,Global,3,0.0046415888336127772,1,4.7383479718614225
CV-QRC,Global,3,0.0046415888336127772,2.154434690031882,4.7082804328872401
CV-QRC,Global,3,0.0046415888336127772,4.6415888336127722,4.9800022132337904
CV-QRC,Global,3,0.0046415888336127772,10,4.8088375238014729
CV-QRC,Global,3,0.01,1.0000000000000001e-05,3.0037017016307561
CV-QRC,Global,3,0.01,2.1544346900318823e-05,3.0078984905652111
CV-QRC,Global,3,0.01,4.6415888336127818e-05,3.0092587787878684
CV-QRC,Global,3,0.01,0.0001,3.0317227643696416
CV-QRC,Global,3,0.01,0.00021544346900318823,3.1038703340395366
CV-QRC,Global,3,0.01,0.00046415888336127773,3.2975873258298063
CV-QRC,Global,3,0.01,0.001,3.605570875031411
CV-QRC,Global,3,0.01,0.0021544346900318821,3.8348933251679775
CV-QRC,Global,3,0.01,0.0046415888336127772,4.0987612448325494
CV-QRC,Global,3,0.01,0.01,4.3461857583541788
CV-QRC,Global,3,0.01,0.021544346900318822,4.5378815587723302
CV-QRC,Global,3,0.01,0.046415888336127774,4.6157332702805762
CV-QRC,Global,3,0.01,0.10000000000000001,4.6648995705283696
CV-QRC,Global,3,0.01,0.21544346900318823,4.7924190777987228
CV-QRC,Global,3,0.01,0.46415888336127725,4.9746997141255473
CV-QRC,Global,3,0.01,1,4.9482217998072127
CV-QRC,Global,3,0.01,2.154434690031882,4.9319187524513879
CV-QRC,Global,3,0.01,4.6415888336127722,5.2186266763404019
CV-QRC,Global,3,0.01,10,5.0765167886072824
CV-QRC,Global,3,0.021544346900318822,1.0000000000000001e-05,3.0070500975191878
CV-QRC,Global,3,0.021544346900318822,2.1544346900318823e-05,3.0099540708027703
CV-QRC,Global,3,0.021544346900318822,4.6415888336127818e-05,3.0206477018125768
CV-QRC,Global,3,0.021544346900318822,0.0001,3.1093506632843662
CV-QRC,Global,3,0.021544346900318822,0.00021544346900318823,3.2512837212293548
CV-QRC,Global,3,0.021544346900318822,0.00046415888336127773,3.3968093047107439
CV-QRC,Global,3,0.021544346900318822,0.001,3.5445028608682771
CV-QRC,Global,3,0.021544346900318822,0.0021544346900318821,3.7179101673937724
CV-QRC,Global,3,0.021544346900318822,0.0046415888336127772,3.9342314615778653
CV-QRC,Global,3,0.021544346900318822,0.01,4.1779830715205506
CV-QRC,Global,3,0.021544346900318822,0.021544346900318822,4.4129624152446452
CV-QRC,Global,3,0.021544346900318822,0.046415888336127774,4.592085630538727
CV-QRC,Global,3,0.021544346900318822,0.10000000000000001,4.6896852711737163
CV-QRC,Global,3,0.021544346900318822,0.21544346900318823,4.8277989591400292
CV-QRC,Global,3,0.021544346900318822,0.46415888336127725,5.0270553416404908
CV-QRC,Global,3,0.021544346900318822,1,5.0637992296457615
CV-QRC,Global,3,0.021544346900318822,2.154434690031882,5.1069165001353456
CV-QRC,Global,3,0.021544346900318822,4.6415888336127722,5.3727501517365681
CV-QRC,Global,3,0.021544346900318822,10,5.2505786246369954
CV-QRC,Global,3,0.046415888336127774,1.0000000000000001e-05,3.0081182486471443
CV-QRC,Global,3,0.046415888336127774,2.1544346900318823e-05,3.0163143869821036
CV-QRC,Global,3,0.046415888336127774,4.6415888336127818e-05,3.1080651032084519
CV-QRC,Global,3,0.046415888336127774,0.0001,3.2454273115068779
CV-QRC,Global,3,0.046415888336127774,0.00021544346900318823,3.3203858140374227
CV-QRC,Global,3,0.046415888336127774,0.00046415888336127773,3.4347118015959879
CV-QRC,Global,3,0.046415888336127774,0.001,3.58058640675072
CV-QRC,Global,3,0.046415888336127774,0.0021544346900318821,3.7426814486473305
CV-QRC,Global,3,0.046415888336127774,0.0046415888336127772,3.9204580464324743
CV-QRC,Global,3,0.046415888336127774,0.01,4.1274562296066266
CV-QRC,Global,3,0.046415888336127774,0.021544346900318822,4.3445831035747577
CV-QRC,Global,3,0.046415888336127774,0.046415888336127774,4.541685065856921
CV-QRC,Global,3,0.046415888336127774,0.10000000000000001,4.6708020350132813
CV-QRC,Global,3,0.046415888336127774,0.21544346900318823,4.8102126369130387
CV-QRC,Global,3,0.046415888336127774,0.46415888336127725,5.0464636343879601
CV-QRC,Global,3,0.046415888336127774,1,5.0130079152815936
CV-QRC,Global,3,0.046415888336127774,2.154434690031882,5.101795854690522
CV-QRC,Global,3,0.046415888336127774,4.6415888336127722,5.3522808618925719
CV-QRC,Global,3,0.046415888336127774,10,5.2477696835492873
CV-QRC,Global,3,0.10000000000000001,1.0000000000000001e-05,3.0276162681743735
CV-QRC,Global,3,0.10000000000000001,2.1544346900318823e-05,3.1108562361585697
CV-QRC,Global,3,0.10000000000000001,4.6415888336127818e-05,3.2089239024092509
CV-QRC,Global,3,0.10000000000000001,0.0001,3.2474520833532328
CV-QRC,Global,3,0.10000000000000001,0.00021544346900318823,3.3088581339194159
CV-QRC,Global,3,0.10000000000000001,0.00046415888336127773,3.4130313440144442
CV-QRC,Global,3,0.10000000000000001,0.001,3.5607236909512943
CV-QRC,Global,3,0.10000000000000001,0.0021544346900318821,3.7366827505095279
CV-QRC,Global,3,0.10000000000000001,0.0046415888336127772,3.9212366816303548
CV-QRC,Global,3,0.10000000000000001,0.01,4.1142861704321412
CV-QRC,Global,3,0.10000000000000001,0.021544346900318822,4.3199745211166212
CV-QRC,Global,3,0.10000000000000001,0.046415888336127774,4.5092482649525216
CV-QRC,Global,3,0.10000000000000001,0.10000000000000001,4.6592332748625536
CV-QRC,Global,3,0.10000000000000001,0.21544346900318823,4.7836102623769374
CV-QRC,Global,3,0.10000000000000001,0.46415888336127725,4.9845858529264726
CV-QRC,Global,3,0.10000000000000001,1,4.9077757135694977
CV-QRC,Global,3,0.10000000000000001,2.154434690031882,4.966131308787852
CV-QRC,Global,3,0.10000000000000001,4.6415888336127722,5.163285905489956
CV-QRC,Global,3,0.10000000000000001,10,5.0912127896033779
CV-QRC,Global,3,0.21544346900318823,1.0000000000000001e-05,3.077882791158868
CV-QRC,Global,3,0.21544346900318823,2.1544346900318823e-05,3.1465604537632554
CV-QRC,Global,3,0.21544346900318823,4.6415888336127818e-05,3.1781748534764405
CV-QRC,Global,3,0.21544346900318823,0.0001,3.2122668995716892
CV-QRC,Global,3,0.21544346900318823,0.00021544346900318823,3.2588550211226588
CV-QRC,Global,3,0.21544346900318823,0.00046415888336127773,3.3211710536264021
CV-QRC,Global,3,0.21544346900318823,0.001,3.4171455141280509
CV-QRC,Global,3,0.21544346900318823,0.0021544346900318821,3.571997530111068
CV-QRC,Global,3,0.21544346900318823,0.0046415888336127772,3.7574992287979323
CV-QRC,Global,3,0.21544346900318823,0.01,3.9478121619543263
CV-QRC,Global,3,0.21544346900318823,0.021544346900318822,4.1427647250156481
CV-QRC,Global,3,0.21544346900318823,0.046415888336127774,4.3374112111012026
CV-QRC,Global,3,0.21544346900318823,0.10000000000000001,4.513324092245198
CV-QRC,Global,3,0.21544346900318823,0.21544346900318823,4.6574266052479496
CV-QRC,Global,3,0.21544346900318823,0.46415888336127725,4.7229840326302082
CV-QRC,Global,3,0.21544346900318823,1,4.6963047069889905
CV-QRC,Global,3,0.21544346900318823,2.154434690031882,4.7265081684128925
CV-QRC,Global,3,0.21544346900318823,4.6415888336127722,4.8395768042962075
CV-QRC,Global,3,0.21544346900318823,10,4.8373569391930431
CV-QRC,Global,3,0.46415888336127775,1.0000000000000001e-05,2.9722984993135322
CV-QRC,Global,3,0.46415888336127775,2.1544346900318823e-05,2.9881585708952763
CV-QRC,Global,3,0.46415888336127775,4.6415888336127818e-05,3.0396429566356749
CV-QRC,Global,3,0.46415888336127775,0.0001,3.0997432550391766
CV-QRC,Global,3,0.46415888336127775,0.00021544346900318823,3.1426660476397048
CV-QRC,Global,3,0.46415888336127775,0.00046415888336127773,3.1869416564517294
CV-QRC,Global,3,0.46415888336127775,0.001,3.2512178646748753
CV-QRC,Global,3,0.46415888336127775,0.0021544346900318821,3.3413266959651975
CV-QRC,Global,3,0.46415888336127775,0.0046415888336127772,3.464711690343496
CV-QRC,Global,3,0.46415888336127775,0.01,3.6232718189547914
CV-QRC,Global,3,0.46415888336127775,0.021544346900318822,3.797165913385665
CV-QRC,Global,3,0.46415888336127775,0.046415888336127774,3.9736194023862499
CV-QRC,Global,3,0.46415888336127775,0.10000000000000001,4.1435043793694035
CV-QRC,Global,3,0.46415888336127775,0.21544346900318823,4.2995966237616088
CV-QRC,Global,3,0.46415888336127775,0.46415888336127725,4.3377088642537265
CV-QRC,Global,3,0.46415888336127775,1,4.3077065690333347
CV-QRC,Global,3,0.46415888336127775,2.154434690031882,4.2621749704557343
CV-QRC,Global,3,0.46415888336127775,4.6415888336127722,4.3544871335674404
CV-QRC,Global,3,0.46415888336127775,10,4.4263271183595299
CV-QRC,Global,3,1,1.0000000000000001e-05,2.7503747538449339
CV-QRC,Global,3,1,2.1544346900318823e-05,2.7522918223595472
CV-QRC,Global,3,1,4.6415888336127818e-05,2.7560799658420398
CV-QRC,Global,3,1,0.0001,2.7758458988645134
CV-QRC,Global,3,1,0.00021544346900318823,2.8306288785604767
CV-QRC,Global,3,1,0.00046415888336127773,2.8959334647511015
CV-QRC,Global,3,1,0.001,2.9475826391513018
CV-QRC,Global,3,1,0.0021544346900318821,2.9978493995799251
CV-QRC,Global,3,1,0.0046415888336127772,3.067811404568574
CV-QRC,Global,3,1,0.01,3.1625091338843152
CV-QRC,Global,3,1,0.021544346900318822,3.2804495245288496
CV-QRC,Global,3,1,0.046415888336127774,3.4247555514419759
CV-QRC,Global,3,1,0.10000000000000001,3.5833691023253893
CV-QRC,Global,3,1,0.21544346900318823,3.7330948670056996
CV-QRC,Global,3,1,0.46415888336127725,3.7612463166476213
CV-QRC,Global,3,1,1,3.7514428149891339
CV-QRC,Global,3,1,2.154434690031882,3.5526155432256994
CV-QRC,Global,3,1,4.6415888336127722,3.7514936573822437
CV-QRC,Global,3,1,10,3.9078362351401998
